Level;name;code;allfacet
1;DRIED FIGS (FICUS CARICA) -/- Not in list -/- -/- -/- Dehydration -/- Dried figs (Ficus carica);A01MG;A01MG#F02.A0ELV$F27.A01HG$F28.A07KG
1;DRIED FRUITS -/- Not in list -/- -/- -/- Dehydration -/- Dried fruits;A01MA;A01MA#F02.A0ELV$F28.A07KG
1;DRIED VINE FRUITS (CURRANTS, RAISINS AND SULTANAS) -/- Not in list -/- -/- -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;SULTANAS GETROCKNET, BIO -/- Not in list -/- Organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;SULTANAS - RAISINS DE SMYRNE -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISINS SECS, -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISINS SECS NATURELS SULTANA -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISINS SECS -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISINS NATUREL, RAISINS SECS -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISINS DE SMYRNE NOIRS, BIO -/- Not in list -/- Organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISIN SEC DORÉ -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;BIO-WEINBEEREN, GETROCKNET, GEÖLT -/- Not in list -/- Organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;BIO-KORINTHEN GETROCKNET -/- Not in list -/- Organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;SULTANINEN AUS KONTROLLIERT-BIOLOGISCHEM ANBAU -/- Not in list -/- Organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISIN SEC -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISINS FONCÉS BIOLOGIQUES -/- Not in list -/- Organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISINS SECS NOIRS, NON SULFURISÉS, SANS CONSERVATEURS -/- Not in list -/- Non-organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;SULTANINEN AUS BIO-DYNAMISCHER ERZEUGUNG -/- Not in list -/- Organic production -/- No information -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;SULTANA RAISIN -/- Not in list -/- Organic production -/- -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISIN -/- Not in list -/- Organic production -/- -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME#F21.A07SE;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;SULTANA RAISIN -/- Not in list -/- Non-organic production -/- -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;RAISIN -/- Not in list -/- Non-organic production -/- -/- Dehydration -/- Dried vine fruits (currants, raisins and sultanas);A01ME;A01ME#F02.A0ELV$F27.A01DX$F28.A07KG
1;JAM -/- Not in list -/- -/- Glass -/- Canning -/- 10493870 -/- Jam;A01MM#F19.A07PF$F28.A0BYP;A01MM#F02.A0EMA$F04.A0BY6$F28.A0BA1
1;CANNED FRUIT, PINEAPPLE (ANANAS COMOSUS) -/- Not in list -/- -/- -/- Canning -/- Canned fruit, Pineapple (Ananas comosus);A01PB;A01PB#F02.A0ELS$F27.A01LP$F28.A0BYP
1;MIXED DRIED FRUITS -/- Not in list -/- -/- -/- Dehydration -/- Mixed dried fruits;A01QF;A01QF#F02.A0ELV$F28.A07KG
1;PLUMS (PRUNUS DOMESTICA) -/- Not in list -/- -/- -/- Dehydration -/- Apricots (Prunus armeniaca);A01MB;A01MB#F02.A0ELV$F27.A01GQ$F28.A07KG
1;PLUMS (PRUNUS DOMESTICA) -/- Not in list -/- -/- -/- Dehydration -/- Plums (Prunus domestica);A01MB;A01MB#F02.A0ELV$F27.A01GQ$F28.A07KG
1;APRICOTS (PRUNUS ARMENIACA) -/- Not in list -/- -/- -/- Dehydration -/- Plums (Prunus domestica);A01MD;A01MD#F02.A0ELV$F27.A01GF$F28.A07KG
1;JUICE CONCENTRATE, PLUMS -/- Not in list -/- -/- -/- Preserving -/- Juice concentrate, Plums;A03CC#F28.A0CHV;A03CC#F02.A068S$F27.A01GQ$F28.A07LN$F28.A07KF
1;JUICE CONCENTRATE, PLUMS -/- Not in list -/- -/- -/- Juicing -/- Juice concentrate, Plums;A03CC;A03CC#F02.A068S$F27.A01GQ$F28.A07LN$F28.A07KF
1;FRUIT JUICE -/- Not in list -/- -/- -/- Juicing -/- Fruit juice;A0BY4;A0BY4#F02.A068Q$F28.A07LN
1;JUICE -/- Not in list -/- -/- Combined paper and film packaging -/- Juicing -/- 10493870 -/- Fruit juice;A0BY4#F19.A07PV;A0BY4#F02.A068Q$F28.A07LN
1;JUICE, APPLE -/- Not in list -/- -/- -/- Juicing -/- Juice, Apple;A039M;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;BIO-APFEL-HOLUNDERSAFT, 100% FRUCHTGEHALT, PUR, PASTEURISIERT, OHNE ZUCKERZUSATZ -/- Not in list -/- Organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F21.A07SE$F28.A07HV;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;HAPPY DAY, 100% APFELSAFT AUS APFELSAFTKONZENTRAT -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F28.A07MR;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;JUS DE POMMES PÉTILLANT, SANS SUCRES AJOUTÉS, BIO -/- Not in list -/- Organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F21.A07SE;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;MILDER APFEL MIT ACEROLA, -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A03AN#F04.A01JC$F27.A01DJ;A03AN#F02.A068Q$F28.A0CRL$F28.A07LN
1;ÄPPELJUS, BIO, NATURTRÜB, PASTEURISIERT -/- Not in list -/- Organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F21.A07SE$F28.A07HV;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;ÄPPELJUS NATURDRÉIW, PASTEURISIERT -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F28.A07HV;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;JUS DE POMMES NATUREL, PASTEURISÉ -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F28.A07HV;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;APFEL KLAR, 100% APFELSAFT AUS APFELSAFTKONZENTRAT -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F28.A07MR;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;APFELSAFT AUS APFELSAFTKONZENTRAT FRUCHTGEHALT: 100% -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F28.A07MR;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;BEUTELSBACHER APFELSAFT, 100% NATURTRÜBER DIREKTSAFT, OHNE ZUCKERZUSATZ -/- Not in list -/- Organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F21.A07SE;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;SÉISSE VIZ , PASTEURISÉIERT -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F28.A07HV;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;JUICE APPLE -/- Not in list -/- Organic production -/- Glass -/- Juicing -/- Juice, Apple;A039M#F19.A07PF$F21.A07SE;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;APPLE JUICE -/- Not in list -/- Organic production -/- -/- Juicing -/- Juice, Apple;A039M#F21.A07SE;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;JUICE APPLE -/- Not in list -/- Non-organic production -/- Glass -/- Juicing -/- Juice, Apple;A039M#F19.A07PF;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;APPLE JUICE -/- Not in list -/- Non-organic production -/- -/- Juicing -/- Juice, Apple;A039M;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;JUICE APPLE -/- Not in list -/- Non-organic production -/- Combined material -/- Juicing -/- Juice, Apple;A039M;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;BEUTELSBACHER APFEL-INGWER, FEIN GEWÜRZTER DIREKTSAFT -/- Not in list -/- Organic production -/- No information -/- Juicing -/- Juice, Apple;A039M#F21.A07SE;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;100% PUR JUS POMME, SANS SUCRES AJOUTÉS -/- Not in list -/- Non-organic production -/- No information -/- Juicing -/- Juice, Apple;A039M;A039M#F02.A068Q$F27.A01DJ$F28.A07LN
1;JUICE, APRICOT -/- Not in list -/- -/- -/- Juicing -/- Juice, Apricot;A039N;A039N#F02.A068Q$F27.A01GF$F28.A07LN
1;JUICE, GRAPE -/- Not in list -/- -/- -/- Juicing -/- Juice, Grape;A03AK;A03AK#F02.A068Q$F27.A01DX$F28.A07LN
1;GRAPE JUICE -/- Not in list -/- Non-organic production -/- -/- Juicing -/- Juice, Grapefruit;A03AK;A03AK#F02.A068Q$F27.A01DX$F28.A07LN
1;GRAPE JUICE -/- Not in list -/- Organic production -/- -/- Juicing -/- Juice, Grapefruit;A03AK#F21.A07SE;A03AK#F02.A068Q$F27.A01DX$F28.A07LN
1;JUICE, MIXED FRUIT -/- Not in list -/- -/- -/- Juicing -/- Juice, Mixed fruit;A03AN;A03AN#F02.A068Q$F28.A0CRL$F28.A07LN
1;JUICE MIXED FRUIT -/- Not in list -/- Non-organic production -/- Glass -/- Juicing -/- Juice, Mixed fruit;A03AN#F19.A07PF;A03AN#F02.A068Q$F28.A0CRL$F28.A07LN
1;JUICE, ORANGE -/- Not in list -/- -/- -/- Juicing -/- Juice, Orange;A03AM;A03AM#F02.A068Q$F27.A0DZB$F28.A07LN
1;JUICE, PINEAPPLE -/- Not in list -/- -/- -/- Juicing -/- Juice, Pineapple;A03AF;A03AF#F02.A068Q$F27.A01LP$F28.A07LN
1;JUICE, POMEGRANATE -/- Not in list -/- -/- -/- Juicing -/- Juice, Pomegranate;A03AD;A03AD#F02.A068Q$F27.A01LH$F28.A07LN
1;FRUIT NECTAR -/- Not in list -/- -/- -/- Juicing -/- Fruit nectar;A03BB;A03BB#F02.A068Q$F04.A03DK$F28.A07LN
1;NECTAR, APPLE -/- Not in list -/- -/- -/- Preserving -/- Nectar, Apple;A03BD#F28.A0CHV;A03BD#F02.A068Q$F04.A01DJ$F04.A03DK$F28.A07LN
1;NECTAR, ORANGE -/- Not in list -/- -/- -/- Preserving -/- Nectar, Orange;A03BG#F28.A0CHV;A03BG#F02.A068Q$F04.A0DZB$F04.A03DK$F28.A07LN
1;NECTAR, PEACH -/- Not in list -/- -/- -/- Preserving -/- Nectar, Peach;A03BH#F28.A0CHV;A03BH#F02.A068Q$F04.A01GM$F04.A03DK$F28.A07LN
1;MULTI-FRUIT-CARROT JUICE -/- Not in list -/- -/- -/- Juicing -/- Multi-fruit-carrot juice;A03DD;A03DD#F02.A068Q$F27.A04RK$F27.A00QH$F28.A0CRL$F28.A07LN
1;JUICE, APPLE-GRAPE -/- Not in list -/- -/- -/- Juicing -/- Juice, Apple-Grape;A03AQ;A03AQ#F02.A068Q$F27.A01DJ$F27.A01DX$F28.A0CRL$F28.A07LN
1;JUICE, MULTI-FRUIT -/- Not in list -/- -/- -/- Juicing -/- Juice, multi-fruit;A03AP;A03AP#F02.A068Q$F27.A04RK$F28.A0CRL$F28.A07LN
1;JUICE, ORANGE-GRAPEFRUIT -/- Not in list -/- -/- -/- Juicing -/- Juice, Orange-Grapefruit;A03AS;A03AS#F02.A068Q$F27.A0DZB$F27.A01CY$F28.A0CRL$F28.A07LN
1;BREAD -/- Not in list -/- Non-organic production -/- -/- Processed -/- Bread and rolls;A0BY0;A0BY0#F02.A06CN$F12.A008H
1;SLICED BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Bread and rolls;A0BY0#F03.A06JA;A0BY0#F02.A06CN$F12.A008H
1;SLICED WHITE BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Bread and rolls;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Bread and rolls;A0BY0;A0BY0#F02.A06CN$F12.A008H
1;FANCY BREAD -/- Not in list -/- -/- -/- Unknown -/- Bread and rolls;A0BY0;A0BY0#F02.A06CN$F12.A008H
1;BREAD -/- Not in list -/- -/- Combined paper and film packaging -/- Processed -/- 10493870 -/- Bread and rolls;A0BY0#F19.A07PL;A0BY0#F02.A06CN$F12.A008H
1;BUNS -/- Not in list -/- -/- Plastic/plastic film -/- Unknown -/- 10493870 -/- Bread and rolls;A00BL#F19.A07PR;A00BL#F02.A06DQ$F12.A008L
1;SLICED WHITE BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Bread products;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE TYPE BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Bread products;A004X;A004X#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE BREAD TAL- KWART WITH SESAME SEEDS -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Bread products;A004X#F04.A015K;A004X#F02.A06CN$F04.A001M$F12.A008H
1;RYE-WHEAT BREAD, LIGHT -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Rye-wheat bread, light;A005G#F10.A0CRG;A005G#F02.A06CN$F04.A001K$F12.A008H
1;RYE-WHEAT BREAD WITH CARAWAY -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Gudobele UAB -/- rye flour, wheat flour, water, yeast, sugar, caraway, salt -/- 4 -/- 4 -/- Rye-wheat bread, light;A005G#F04.A0CZD;A005G#F02.A06CN$F04.A001K$F12.A008H
1;SOFT BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Stansta UAB -/- rye flour, wheat flour -/- 4 -/- 4 -/- Rye-wheat bread, light;A005G;A005G#F02.A06CN$F04.A001K$F12.A008H
1;SOFT BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Birzu duona, UAB -/- rye flour, yast, salt, sugar -/- 4 -/- 4 -/- Rye-wheat bread, light;A005G;A005G#F02.A06CN$F04.A001K$F12.A008H
1;SOFT BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Dionizas UAB -/- rye flour, wheat flour, water, yeast, sugar, caraway, salt, rape oil -/- 4 -/- 4 -/- Rye-wheat bread, light;A005N#F04.A0CZD$F04.A036V;A005N#F02.A06CN$F04.A001M$F04.A001K$F12.A008H
1;RYE-WHEAT BREAD, WITH OILSEEDS -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Ingers rugbrød -/- Ingers fibermat -/- wheat wholemeal, rye wholemeal, wheat whole grains, yeast, salt, wheatgerm, water, linseed, sunflower seeds -/- 4 -/- 4 -/- Rye-wheat bread, with oilseeds;A005P#F04.A004Q$F04.A015G$F04.A015L;A005P#F02.A06CN$F04.A001M$F04.A001K$F12.A008H
1;MULTI GRAIN BREAD -/- Not in list -/- Non-organic production -/- -/- Cooking in air (Baking) -/- Multigrain bread and rolls;A005L;A005L#F02.A06CN$F12.A008H
1;MULTIGRAIN BREAD -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Multigrain bread;A005L;A005L#F02.A06CN$F12.A008H
1;MULTIGRAIN BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Istid matpakkebrød -/- Water, wheat flour, wheat wholemeal flour (23%), oat germ (4,3%), oat flour (4,3%), yeast, wheat gluten, salt, veg fat (incl Soya oil), sugar, emulgator (E472e), (E300), enzymes (alfa amylase) -/- 4 -/- 4 -/- Multigrain bread;A005L#F04.A004B$F04.A0ETN$F04.A002Y;A005L#F02.A06CN$F12.A008H
1;75-100 % WHOLEMEAL FLOUR -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Grovbrød -/- 4 -/- 4 -/- Multigrain bread;A005L;A005L#F02.A06CN$F12.A008H
1;MULTIGRAIN BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Familiebrød med spelt -/- baker hansen -/- wheat wholemeal, sourdough of rye and spelt -/- 4 -/- 4 -/- Multigrain bread;A005L#F04.A004B$F04.A003J$F04.A004H;A005L#F02.A06CN$F12.A008H
1;50 % WHOLEMEAL FLOUR -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Spesialrundstykker -/- 4 -/- 4 -/- Multigrain rolls;A005L;A005L#F02.A06CN$F12.A008H
1;50 % WHOLEMEAL FLOUR -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Grove rundstykker -/- 4 -/- 4 -/- Multigrain rolls;A005M;A005M#F02.A06CN$F04.A001M$F04.A001K$F12.A008H
1;"GRIDDLE CAKE, A POTATOBASED ""TORTILLA"" -/- Not in list -/- -/- -/- Cooking -/- Lompebakeriet -/- 10 -/- 10 -/- Potato bread";A006V#F04.A00ZT;A006V#F02.A06CP
1;"GRIDDLE CAKE, A POTATOBASED ""TORTILLA"" -/- Not in list -/- -/- -/- Cooking -/- Frostalompa -/- Bjørken as -/- 10 -/- 10 -/- Potato bread";A006V#F04.A00ZT;A006V#F02.A06CP
1;RYE BREAD, LIGHT -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Rye bread, light;A005F#F10.A0CRG;A005F#F02.A06CN$F04.A001K$F12.A008H
1;VERY THIN BREAD, HARD -/- Not in list -/- -/- -/- Cooking -/- Ideal flatbrød -/- Ideal Wasa as -/- Rye flour, wheat flour, rye wholemeal, barley flour, water, salt -/- 10 -/- 10 -/- Unleavened bread, crisp bread and rusk;A005Q#F04.A003X$F04.A003J$F04.A003M$F04.A002L;A005Q#F02.A06CN$F12.A008H
1;VERY THIN BREAD, HARD -/- Not in list -/- -/- -/- Cooking -/- Kavli Korni Flatbrød -/- Kavli Vestfold flatbrødfabrikk -/- Rye wholemeal 94%, sugar, salt -/- 10 -/- 10 -/- Unleavened bread, crisp bread and rusk;A005H;A005H#F02.A06CN$F04.A001K$F12.A008H
1;CRISP BREAD, RYE WHOLEMEAL -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Finn crisp -/- Finn crisp -/- Wholegrain rye flour 94 %, water, salt (1,6 %) and yeast -/- 4 -/- 4 -/- Crisp bread, rye wholemeal;A006B;A006B#F02.A06CQ$F04.A001K
1;CRISP BREAD, RYE WHOLEMEAL -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Wasa husmann -/- Wasa -/- Wholegrain rye flour, water, yeast, salt (1,0 %) and sourdough powder -/- 4 -/- 4 -/- Crisp bread, rye wholemeal;A006B;A006B#F02.A06CQ$F04.A001K
1;CONTAINS MOSTLY OATS, BUT ALSO SOME RYE -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Wasa havre -/- Wasa -/- Wholegrain oatmeal(34%), wheat flour, oats 17%, rye flour, water, skimmed milk powder, yeast, aroma, veg fat, sourdough powder, baking powder (sodium bicarbonate), salt, (E471) -/- 4 -/- 4 -/- Crisp bread, rye wholemeal;A0CHT#F04.A002Y$F04.A003X$F04.A003J$F04.A02PL;A0CHT#F02.A06CQ
1;CRISP BREAD, WHEAT, LIGHT -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Wasa frukost -/- Wasa -/- Wheat flour, poppy seeds (6%), veg fat, water, yeast, sugar, salt -/- 4 -/- 4 -/- Crisp bread, wheat, light;A006C#F04.A015J$F10.A0CRG;A006C#F02.A06CQ$F04.A001K
1;WHEAT BREAD, WHITE -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;WHEAT TOAST BREAD WHITE -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Wheat toast bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;WHEAT BREAD WHITE -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Wheat bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""WICKINGER"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""VITAL"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""PAVÉ TRADITION"" TRANCHÉ -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""KOERN BROUT"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""MEULE"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""WIKINGER"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""STEINOFENBROT"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""PAVÉ PROVENÇALE"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""SEIGLE"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005F;A005F#F02.A06CN$F04.A001K$F12.A008H
1;"PAIN ""OMEGA 3"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown, with oil seeds";A005E#F09.A0EVV;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""FORESTIER"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown, with oil seeds";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""MAYA"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, with oil seeds";A004X;A004X#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""DOUBLE CUIT"" -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;"PAIN ""BUCHERON"" TRANCHÉ -/- Not in list -/- Non-organic production -/- No information -/- Cooking in air (Baking) -/- 4 -/- 4 -/- Wheat bread, brown";A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;WHEAT BREAD BRAWN -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Wheat bread, brown;A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE TYPE BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;WHOLEMEAL BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;FRESH FRENCH SLICED BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE BREAD WITH SESAME SEEDS -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Wheat bread, white, with oil seeds;A003Y#F04.A015K;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;SLICED MALTESE TYPE BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;SLICED BROWN BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E#F03.A06JA;A005E#F02.A06CN$F04.A001M$F12.A008H
1;WHOLE MEAL BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;WHOLEMEAL BREAD FRENCH SLICE -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E#F03.A06JA;A005E#F02.A06CN$F04.A001M$F12.A008H
1;SLICED WHITE BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;SPECIALITY ROLLS 8 ROLLS -/- Not in list -/- -/- -/- Unknown -/- Wheat rolls, white;A004X;A004X#F02.A06CN$F04.A001M$F12.A008H
1;SLICED WHOLEMEAL BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E#F03.A06JA;A005E#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;FRENCH SLICED -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
